verb	intrans	trans	xtrans	ditrans	total	percent_intrans	percent_trans	percent_ditrans
howled	14533.0	388.0	0.0	0.0	14921.0	0.9739963809396153	0.026003619060384692	0.0
howling	82797.0	4564.0	0.0	11.0	87372.0	0.9476376871308886	0.052236414411939755	0.00012589845717163393
howls	2566.0	102.0	0.0	0.0	2668.0	0.9617691154422788	0.03823088455772114	0.0
hsing	3324.0	40.0	0.0	0.0	3364.0	0.9881093935790726	0.011890606420927468	0.0
huang	1818.0	636.0	0.0	0.0	2454.0	0.7408312958435208	0.2591687041564792	0.0
hud	3658.0	59.0	0.0	0.0	3717.0	0.9841269841269841	0.015873015873015872	0.0
huddled	32859.0	707.0	0.0	0.0	33566.0	0.9789370196031699	0.021062980396830126	0.0
huddling	3208.0	316.0	0.0	0.0	3524.0	0.9103291713961408	0.08967082860385925	0.0
hug	2059.0	10390.0	0.0	25.0	12474.0	0.1650633317299984	0.8329324995991663	0.0020041686708353375
hugged	4787.0	17048.0	0.0	0.0	21835.0	0.21923517288756583	0.7807648271124341	0.0
hugging	4886.0	13111.0	0.0	0.0	17997.0	0.27148969272656553	0.7285103072734345	0.0
hulking	2852.0	104.0	0.0	0.0	2956.0	0.9648173207036536	0.035182679296346414	0.0
hum	6450.0	3337.0	0.0	0.0	9787.0	0.6590374987227956	0.34096250127720445	0.0
humanize	1754.0	2533.0	0.0	0.0	4287.0	0.40914392348961975	0.5908560765103802	0.0
humanized	5760.0	553.0	0.0	0.0	6313.0	0.912402977981942	0.08759702201805798	0.0
humankind	3396.0	86.0	28.0	0.0	3510.0	0.9675213675213675	0.0245014245014245	0.0
humbled	29513.0	7287.0	0.0	15.0	36815.0	0.8016569333152248	0.19793562406627732	0.0004074426184978949
humbles	717.0	2347.0	0.0	0.0	3064.0	0.2340078328981723	0.7659921671018277	0.0
humbleth	978.0	2004.0	0.0	0.0	2982.0	0.32796780684104626	0.6720321931589537	0.0
humbling	673.0	7115.0	0.0	0.0	7788.0	0.08641499743194658	0.9135850025680534	0.0
humiliate	4453.0	9166.0	0.0	28.0	13647.0	0.32629882025353557	0.6716494467648567	0.0020517329816076794
humiliated	30967.0	2103.0	0.0	0.0	33070.0	0.9364076201995767	0.06359237980042334	0.0
humiliating	3800.0	3707.0	0.0	0.0	7507.0	0.5061942187291861	0.4938057812708139	0.0
hummed	3782.0	2006.0	0.0	0.0	5788.0	0.6534208707671043	0.34657912923289563	0.0
humming	33521.0	10967.0	0.0	13.0	44501.0	0.7532639715961439	0.24644390013707557	0.0002921282667805218
humor	2792.0	4584.0	0.0	24.0	7400.0	0.3772972972972973	0.6194594594594595	0.003243243243243243
humour	3098.0	6895.0	0.0	58.0	10051.0	0.3082280370112427	0.6860013928962292	0.005770570092528107
humoured	2171.0	491.0	0.0	0.0	2662.0	0.8155522163786627	0.18444778362133735	0.0
humouring	786.0	2283.0	0.0	17.0	3086.0	0.254698639014906	0.7397926117952042	0.005508749189889825
humped	2338.0	153.0	0.0	0.0	2491.0	0.9385788839823365	0.06142111601766359	0.0
hunched	7284.0	578.0	0.0	0.0	7862.0	0.9264818112439582	0.07351818875604171	0.0
hundred	3095.0	1098.0	0.0	0.0	4193.0	0.7381349868829	0.2618650131170999	0.0
hung	263959.0	44378.0	0.0	26.0	308363.0	0.856000882077292	0.1439148017109705	8.431621173746526e-05
hungered	6044.0	821.0	0.0	0.0	6865.0	0.88040786598689	0.11959213401310997	0.0
hungering	5695.0	117.0	0.0	0.0	5812.0	0.9798692360633173	0.020130763936682724	0.0
hunt	75546.0	43860.0	0.0	112.0	119518.0	0.632088890376345	0.36697401228266874	0.000937097340986295
hunted	58355.0	6622.0	0.0	39.0	65016.0	0.8975482958041098	0.10185185185185185	0.0005998523440383906
hunting	245236.0	57295.0	16.0	163.0	302710.0	0.8101351128142447	0.18927356215519806	0.0005384691619041326
hunts	1945.0	794.0	0.0	0.0	2739.0	0.7101131799926981	0.2898868200073019	0.0
hurl	3321.0	8217.0	0.0	63.0	11601.0	0.28626842513576417	0.7083010085337471	0.005430566330488751
hurled	15869.0	10807.0	0.0	11.0	26687.0	0.5946340915052273	0.40495372278637537	0.00041218570839734705
hurling	5558.0	7507.0	0.0	20.0	13085.0	0.42476117692013754	0.5737103553687428	0.0015284677111196026
hurls	489.0	1915.0	0.0	0.0	2404.0	0.2034109816971714	0.7965890183028286	0.0
hurried	165780.0	14520.0	0.0	11.0	180311.0	0.9194114613085169	0.08052753298467648	6.1005706806573084e-05
hurries	4271.0	1924.0	0.0	41.0	6236.0	0.6848941629249519	0.30853110968569597	0.0065747273893521484
hurry	73397.0	18198.0	0.0	48.0	91643.0	0.8009013236144604	0.19857490479360126	0.0005237715919382823
hurrying	74151.0	10048.0	0.0	0.0	84199.0	0.8806636658392617	0.11933633416073824	0.0
hurt	119042.0	50236.0	11.0	169.0	169458.0	0.7024867518795218	0.2964510380153194	0.000997297265399096
'	1174988.0	260562.0	88.0	3547.0	1439185.0	0.8164259633056209	0.18104830164294375	0.0024645893335464167
'd	13737.0	1339.0	0.0	0.0	15076.0	0.9111833377553727	0.08881666224462723	0.0
'll	12237.0	202.0	0.0	0.0	12439.0	0.9837607524720636	0.01623924752793633	0.0
'm	1187656.0	1516.0	0.0	79.0	1189251.0	0.9986588197108937	0.0012747519236897846	6.64283654165521e-05
're	978359.0	207.0	14.0	31.0	978611.0	0.9997424921649154	0.00021152429310522771	3.1677551141362605e-05
's	4305562.0	10100.0	360.0	0.0	4316022.0	0.9975764720383724	0.002340117821456888	0.0
've	12193.0	46665.0	0.0	10.0	58868.0	0.20712441394305905	0.7927057144798533	0.00016987157708772167
+	1516.0	497.0	0.0	0.0	2013.0	0.7531048186785891	0.24689518132141083	0.0
..	3674.0	119.0	0.0	0.0	3793.0	0.9686264170841022	0.03137358291589771	0.0
....	7453.0	420.0	0.0	0.0	7873.0	0.9466531182522545	0.05334688174774546	0.0
/	1149767.0	45970.0	151.0	433.0	1196321.0	0.9610856952272843	0.038426141478750266	0.0003619429902175085
2nd	1447.0	558.0	0.0	0.0	2005.0	0.7216957605985037	0.27830423940149623	0.0
<	2721.0	647.0	0.0	0.0	3368.0	0.8078978622327792	0.1921021377672209	0.0
=	1113.0	1742.0	0.0	0.0	2855.0	0.38984238178633973	0.6101576182136602	0.0
>	3696.0	1210.0	0.0	0.0	4906.0	0.7533632286995515	0.24663677130044842	0.0
\	7199.0	2492.0	0.0	0.0	9691.0	0.742854194613559	0.25714580538644105	0.0
^	14370.0	6180.0	0.0	10.0	20560.0	0.6989299610894941	0.3005836575875486	0.00048638132295719845
a.d.	4042.0	12415.0	0.0	0.0	16457.0	0.24560977091815034	0.7543902290818497	0.0
ab	5023.0	215.0	0.0	0.0	5238.0	0.9589537991599847	0.04104620084001527	0.0
abandon	36137.0	268107.0	0.0	55.0	304299.0	0.11875490882322978	0.8810643478946694	0.00018074328210082846
abandoned	518526.0	73942.0	14.0	39.0	592521.0	0.8751183502356878	0.12479220145783862	6.58204519333492e-05
abandoning	8306.0	80880.0	0.0	0.0	89186.0	0.09313120893413765	0.9068687910658624	0.0
abandons	1244.0	5291.0	0.0	17.0	6552.0	0.18986568986568986	0.8075396825396826	0.0025946275946275945
abase	1088.0	3325.0	0.0	43.0	4456.0	0.24416517055655296	0.7461849192100538	0.009649910233393177
abased	7397.0	495.0	0.0	0.0	7892.0	0.9372782564622403	0.06272174353775975	0.0
abashed	30303.0	598.0	0.0	0.0	30901.0	0.9806478754732857	0.019352124526714348	0.0
abate	23010.0	19319.0	22.0	78.0	42429.0	0.5423177543661175	0.45532536708383414	0.0018383652690376865
abated	39802.0	3685.0	0.0	0.0	43487.0	0.9152620323315014	0.08473796766849863	0.0
abates	2129.0	808.0	0.0	0.0	2937.0	0.724889342866871	0.27511065713312904	0.0
abating	7850.0	5326.0	0.0	0.0	13176.0	0.5957802064359441	0.40421979356405585	0.0
abbreviated	7570.0	105.0	0.0	0.0	7675.0	0.9863192182410423	0.013680781758957655	0.0
abdicate	22228.0	6646.0	0.0	0.0	28874.0	0.7698275264944241	0.23017247350557596	0.0
abdicated	7941.0	2464.0	0.0	0.0	10405.0	0.7631907736665065	0.23680922633349352	0.0
abdicating	3059.0	2039.0	0.0	0.0	5098.0	0.6000392310710082	0.39996076892899174	0.0
abduct	1029.0	1913.0	0.0	14.0	2956.0	0.348105548037889	0.6471583220568335	0.004736129905277402
abducted	5188.0	568.0	0.0	0.0	5756.0	0.901320361362057	0.09867963863794302	0.0
abducting	1268.0	1074.0	0.0	0.0	2342.0	0.5414175918018788	0.45858240819812124	0.0
abed	5858.0	24.0	0.0	0.0	5882.0	0.9959197551853112	0.004080244814688882	0.0
abet	3943.0	2530.0	0.0	0.0	6473.0	0.609145682063958	0.39085431793604203	0.0
abetted	1835.0	2045.0	0.0	0.0	3880.0	0.4729381443298969	0.5270618556701031	0.0
abetting	4057.0	4464.0	0.0	0.0	8521.0	0.47611782654618	0.5238821734538199	0.0
abhor	10196.0	11413.0	0.0	10.0	21619.0	0.47162218418983304	0.5279152597252417	0.0004625560849252972
abhorred	21854.0	7152.0	0.0	16.0	29022.0	0.7530149541726966	0.2464337399214389	0.0005513059058645166
abhorring	2230.0	1566.0	0.0	27.0	3823.0	0.5833115354433691	0.40962594820821346	0.007062516348417473
abhors	4295.0	5092.0	0.0	15.0	9402.0	0.4568176983620506	0.5415868964050202	0.001595405232929164
abide	122437.0	26115.0	0.0	178.0	148730.0	0.8232165669333692	0.17558663349694076	0.0011967995696900424
abides	10633.0	565.0	0.0	0.0	11198.0	0.9495445615288445	0.050455438471155564	0.0
abideth	15560.0	457.0	0.0	0.0	16017.0	0.9714678154460885	0.028532184553911467	0.0
abiding	16891.0	2543.0	10.0	0.0	19444.0	0.8686998559967085	0.13078584653363506	0.0
abjure	4741.0	10972.0	0.0	0.0	15713.0	0.3017246865652644	0.6982753134347356	0.0
abjured	3308.0	3603.0	0.0	0.0	6911.0	0.47865721313847487	0.5213427868615251	0.0
abjuring	883.0	2301.0	0.0	0.0	3184.0	0.2773241206030151	0.722675879396985	0.0
abode	3365.0	313.0	0.0	0.0	3678.0	0.9148994018488309	0.08510059815116912	0.0
abolish	19039.0	93742.0	0.0	12.0	112793.0	0.1687959359180091	0.8310976745010772	0.00010638958091370919
abolished	128173.0	15607.0	0.0	11.0	143791.0	0.8913840226439763	0.10853947743600086	7.649992002281088e-05
abolishes	588.0	1832.0	0.0	0.0	2420.0	0.24297520661157024	0.7570247933884298	0.0
abolishing	11362.0	54084.0	0.0	51.0	65497.0	0.17347359421042186	0.8257477441714888	0.0007786616180893781
abominate	1513.0	1062.0	0.0	0.0	2575.0	0.5875728155339806	0.4124271844660194	0.0
abort	4098.0	2166.0	0.0	0.0	6264.0	0.6542145593869731	0.3457854406130268	0.0
aborted	5760.0	49.0	0.0	0.0	5809.0	0.9915648132208642	0.008435186779135824	0.0
aborting	1708.0	733.0	0.0	0.0	2441.0	0.6997132322818517	0.3002867677181483	0.0
abound	71385.0	1200.0	0.0	0.0	72585.0	0.9834676586071502	0.016532341392849762	0.0
abounded	27582.0	266.0	0.0	0.0	27848.0	0.9904481470841712	0.009551852915828786	0.0
abounding	88099.0	3172.0	0.0	0.0	91271.0	0.9652463542636763	0.034753645736323696	0.0
abounds	43473.0	608.0	0.0	0.0	44081.0	0.9862072094553209	0.013792790544679114	0.0
abovementioned	6098.0	12.0	0.0	0.0	6110.0	0.9980360065466448	0.0019639934533551553	0.0
abraded	3797.0	195.0	0.0	0.0	3992.0	0.9511523046092184	0.04884769539078156	0.0
abrading	2441.0	368.0	0.0	0.0	2809.0	0.8689925240299039	0.13100747597009613	0.0
abridge	5981.0	17461.0	0.0	0.0	23442.0	0.2551403463868271	0.744859653613173	0.0
abridged	35096.0	1378.0	0.0	0.0	36474.0	0.9622196633218183	0.03778033667818172	0.0
abridging	1857.0	8671.0	13.0	0.0	10541.0	0.17616924390475286	0.8225974765202543	0.0
abrogate	2983.0	7391.0	0.0	0.0	10374.0	0.2875457875457875	0.7124542124542125	0.0
abrogated	13145.0	1152.0	0.0	0.0	14297.0	0.9194236553123033	0.08057634468769671	0.0
abrogating	1231.0	3317.0	0.0	0.0	4548.0	0.2706684256816183	0.7293315743183817	0.0
abscess	1110.0	1127.0	0.0	0.0	2237.0	0.4962002682163612	0.5037997317836388	0.0
abscond	3856.0	60.0	0.0	0.0	3916.0	0.9846782431052093	0.015321756894790603	0.0
absconded	5269.0	17.0	0.0	0.0	5286.0	0.9967839576239123	0.003216042376087779	0.0
absconding	3097.0	252.0	0.0	0.0	3349.0	0.924753657808301	0.07524634219169901	0.0
absent	24720.0	11640.0	0.0	35.0	36395.0	0.6792141777716719	0.3198241516691853	0.0009616705591427394
absented	187.0	2554.0	0.0	32.0	2773.0	0.06743598990263253	0.9210241615578796	0.01153984853948792
absenting	328.0	3654.0	0.0	15.0	3997.0	0.08206154615961972	0.9141856392294221	0.0037528146109582186
absolve	3928.0	10550.0	0.0	34.0	14512.0	0.27067254685777287	0.7269845644983461	0.002342888643880926
absolved	11048.0	2791.0	0.0	0.0	13839.0	0.7983235782932293	0.20167642170677072	0.0
absolving	2872.0	2126.0	0.0	0.0	4998.0	0.5746298519407763	0.4253701480592237	0.0
absorb	21386.0	93048.0	0.0	13.0	114447.0	0.1868637884785097	0.8130226218249496	0.00011358969654075686
absorbed	264021.0	15260.0	0.0	10.0	279291.0	0.9453258429380109	0.05463835211302906	3.580494896004526e-05
absorbing	118248.0	51777.0	0.0	49.0	170074.0	0.695273821983372	0.3044380681350471	0.0002881098815809589
absorbs	5010.0	20058.0	0.0	10.0	25078.0	0.19977669670627643	0.7998245474120743	0.00039875588164925435
abstain	73346.0	320.0	0.0	0.0	73666.0	0.995656069285695	0.004343930714305107	0.0
abstained	13088.0	176.0	0.0	0.0	13264.0	0.9867310012062727	0.013268998793727383	0.0
abstaining	19177.0	256.0	0.0	0.0	19433.0	0.986826532187516	0.01317346781248392	0.0
abstains	2085.0	12.0	0.0	0.0	2097.0	0.994277539341917	0.005722460658082976	0.0
abstracted	37788.0	973.0	0.0	0.0	38761.0	0.9748974484662418	0.02510255153375816	0.0
abstracting	16000.0	4843.0	0.0	0.0	20843.0	0.7676438132706425	0.23235618672935757	0.0
absurd	2040.0	0.0	0.0	0.0	2040.0	1.0	0.0	0.0
abuse	33169.0	48007.0	0.0	104.0	81280.0	0.4080831692913386	0.5906373031496063	0.001279527559055118
abused	94398.0	21122.0	0.0	75.0	115595.0	0.8166270167394784	0.18272416627016738	0.0006488169903542541
abusing	9103.0	28819.0	0.0	35.0	37957.0	0.23982401138129988	0.7592538925626366	0.0009220960560634402
abutting	13322.0	1856.0	0.0	0.0	15178.0	0.8777177493740941	0.12228225062590592	0.0
ac	6129.0	319.0	0.0	0.0	6448.0	0.9505272952853598	0.0494727047146402	0.0
accede	41496.0	101.0	0.0	0.0	41597.0	0.9975719402841551	0.0024280597158448927	0.0
acceded	10727.0	42.0	0.0	0.0	10769.0	0.9960999164267805	0.0039000835732194263	0.0
acceding	10818.0	155.0	0.0	0.0	10973.0	0.9858744190285246	0.01412558097147544	0.0
accelerate	11427.0	35944.0	0.0	0.0	47371.0	0.24122353338540456	0.7587764666145954	0.0
accelerated	66492.0	4441.0	0.0	0.0	70933.0	0.9373916230809355	0.06260837691906447	0.0
accelerates	1430.0	3291.0	0.0	0.0	4721.0	0.30290192755772083	0.6970980724422792	0.0
accelerating	70863.0	16964.0	0.0	12.0	87839.0	0.8067373262446066	0.1931260601782807	0.00013661357711267205
accented	19665.0	335.0	0.0	0.0	20000.0	0.98325	0.01675	0.0
accentuate	2127.0	7237.0	0.0	0.0	9364.0	0.22714651858180265	0.7728534814181973	0.0
accentuated	14493.0	748.0	0.0	0.0	15241.0	0.9509218555212913	0.04907814447870874	0.0
accentuating	567.0	1730.0	0.0	0.0	2297.0	0.24684370918589466	0.7531562908141054	0.0
accept	313325.0	1109198.0	11.0	923.0	1423457.0	0.22011553562910577	0.7792283152915753	0.0006484214135024802
accepted	1013688.0	143926.0	0.0	56.0	1157670.0	0.8756277695716396	0.12432385740323236	4.837302512805895e-05
accepting	88484.0	263482.0	0.0	30.0	351996.0	0.25137785656655187	0.7485369151922181	8.522824123001398e-05
accepts	15506.0	25248.0	0.0	12.0	40766.0	0.3803659912672325	0.6193396457832507	0.0002943629495167542
access	326.0	13579.0	0.0	0.0	13905.0	0.0234448040273283	0.9765551959726717	0.0
accessed	12875.0	6210.0	0.0	0.0	19085.0	0.6746135708671732	0.32538642913282684	0.0
accessing	3057.0	8277.0	0.0	0.0	11334.0	0.26971942826892537	0.7302805717310746	0.0
acclaimed	6536.0	305.0	0.0	10.0	6851.0	0.9540213107575536	0.044519048314114726	0.0014596409283316304
acclimated	3991.0	0.0	0.0	0.0	3991.0	1.0	0.0	0.0
acclimatized	3148.0	42.0	0.0	0.0	3190.0	0.986833855799373	0.013166144200626959	0.0
accom	2877.0	61.0	0.0	0.0	2938.0	0.9792375765827094	0.020762423417290673	0.0
accommodate	16015.0	171293.0	0.0	47.0	187355.0	0.08547943743161378	0.9142697019028049	0.0002508606655813829
accommodated	32811.0	3865.0	0.0	11.0	36687.0	0.8943494970970643	0.10535066917436695	0.0002998337285687028
accommodates	451.0	2806.0	0.0	0.0	3257.0	0.13847098556954252	0.8615290144304575	0.0
accommodating	22476.0	23379.0	0.0	43.0	45898.0	0.48969454006710533	0.5093685999389952	0.0009368599938995164
accompanied	741272.0	176255.0	29.0	1041.0	918597.0	0.806961050384445	0.1918741297870557	0.0011332499452970128
accompanies	6716.0	64443.0	10.0	0.0	71169.0	0.0943669294215178	0.9054925599629052	0.0
accompany	18807.0	294591.0	0.0	1725.0	315123.0	0.0596814577165107	0.9348444892946564	0.005474052988832932
accompanying	378131.0	161208.0	0.0	416.0	539755.0	0.7005604394586433	0.29866884049244563	0.0007707200489110801
accomplish	165455.0	409575.0	0.0	153.0	575183.0	0.2876562763503094	0.7120777213512917	0.0002660022983989443
accomplished	599731.0	64112.0	0.0	22.0	663865.0	0.9033930091208303	0.0965738516113969	3.3139267772815256e-05
accomplishes	2477.0	4512.0	0.0	0.0	6989.0	0.35441407926742025	0.6455859207325798	0.0
say	5766668.0	999346.0	0.0	1124.0	6767138.0	0.8521575886290482	0.14767631456606914	0.00016609680488265498
sayd	3872.0	1204.0	0.0	0.0	5076.0	0.7628053585500394	0.2371946414499606	0.0
saye	2140.0	79.0	0.0	14.0	2233.0	0.9583519928347515	0.03537841468875952	0.006269592476489028
sayest	2578.0	2017.0	0.0	71.0	4666.0	0.5525075010715816	0.4322760394342049	0.015216459494213458
saying	1651094.0	389100.0	160.0	392.0	2040746.0	0.8090639403433842	0.19066557033555376	0.00019208661930490126
scattered	365911.0	19646.0	0.0	21.0	385578.0	0.9489934591703884	0.050952077141330675	5.446368828097039e-05
scattering	40896.0	23871.0	0.0	0.0	64767.0	0.6314326740469683	0.36856732595303165	0.0
scatters	2754.0	5029.0	0.0	0.0	7783.0	0.3538481305409225	0.6461518694590774	0.0
scavenging	3884.0	410.0	0.0	0.0	4294.0	0.9045179319981369	0.09548206800186307	0.0
scent	637.0	3548.0	0.0	33.0	4218.0	0.1510194404931247	0.8411569464201043	0.007823613086770981
scented	16450.0	1624.0	0.0	0.0	18074.0	0.9101471727343144	0.08985282726568551	0.0
scenting	2233.0	4077.0	0.0	0.0	6310.0	0.3538827258320127	0.6461172741679874	0.0
schedule	9418.0	4392.0	0.0	0.0	13810.0	0.6819695872556119	0.31803041274438815	0.0
scheduled	154738.0	466.0	0.0	0.0	155204.0	0.9969975000644313	0.0030024999355686708	0.0
scheduling	4379.0	2128.0	0.0	0.0	6507.0	0.6729675733825111	0.3270324266174889	0.0
schelling	7296.0	501.0	0.0	13.0	7810.0	0.9341869398207426	0.06414852752880922	0.0016645326504481433
schematized	2819.0	0.0	0.0	0.0	2819.0	1.0	0.0	0.0
schemed	2593.0	128.0	0.0	0.0	2721.0	0.9529584711503124	0.04704152884968762	0.0
scheming	17331.0	514.0	0.0	0.0	17845.0	0.9711964135612217	0.02880358643877837	0.0
school	33958.0	8220.0	0.0	24.0	42202.0	0.804653807876404	0.19477749869674424	0.000568693426851808
schooled	7478.0	631.0	12.0	0.0	8121.0	0.9208225587981775	0.07769979066617412	0.0
schooling	9724.0	1488.0	0.0	0.0	11212.0	0.867285051730289	0.13271494826971103	0.0
scintillating	7465.0	425.0	0.0	0.0	7890.0	0.9461343472750317	0.053865652724968315	0.0
sclerosed	2240.0	0.0	0.0	0.0	2240.0	1.0	0.0	0.0
sclerosing	5540.0	1466.0	0.0	0.0	7006.0	0.7907507850413931	0.2092492149586069	0.0
scoff	10145.0	266.0	0.0	0.0	10411.0	0.974450100854865	0.025549899145134954	0.0
scoffed	5774.0	125.0	0.0	0.0	5899.0	0.978809967791151	0.021190032208848956	0.0
scoffing	12270.0	523.0	0.0	10.0	12803.0	0.9583691322346325	0.04084980082793095	0.0007810669374365383
scold	10295.0	11148.0	0.0	85.0	21528.0	0.47821441843180973	0.5178372352285395	0.003948346339650687
scolded	11375.0	4196.0	0.0	0.0	15571.0	0.7305246933401837	0.26947530665981634	0.0
scolding	23012.0	6865.0	0.0	24.0	29901.0	0.7696063676800107	0.2295909835791445	0.0008026487408447879
scoop	716.0	2328.0	0.0	10.0	3054.0	0.23444662737393582	0.762278978388998	0.0032743942370661427
scooped	6720.0	1878.0	0.0	0.0	8598.0	0.7815771109560363	0.2184228890439637	0.0
scooping	1564.0	1299.0	0.0	0.0	2863.0	0.5462801257422284	0.45371987425777155	0.0
scorch	1792.0	2685.0	0.0	0.0	4477.0	0.400268036631673	0.599731963368327	0.0
scorched	17873.0	1941.0	0.0	0.0	19814.0	0.9020389623498536	0.09796103765014635	0.0
scorching	14697.0	4486.0	0.0	15.0	19198.0	0.7655484946348577	0.23367017397645587	0.0007813313886863215
score	5845.0	2000.0	0.0	12.0	7857.0	0.7439226167748505	0.2545500827287769	0.0015273004963726614
scored	21910.0	6273.0	0.0	13.0	28196.0	0.7770605759682224	0.22247836572563484	0.00046105830614271527
scoring	59399.0	15436.0	0.0	19.0	74854.0	0.793531407807198	0.20621476474203115	0.0002538274507708339
scorn	22347.0	14596.0	0.0	33.0	36976.0	0.6043649935093033	0.39474253569883166	0.0008924707918649935
scorned	21544.0	5952.0	0.0	0.0	27496.0	0.7835321501309281	0.21646784986907186	0.0
scorning	5147.0	3942.0	0.0	0.0	9089.0	0.5662889206733414	0.4337110793266586	0.0
scorns	5043.0	3840.0	0.0	0.0	8883.0	0.5677136102668018	0.4322863897331982	0.0
scotch	1517.0	1467.0	0.0	0.0	2984.0	0.5083780160857909	0.49162198391420914	0.0
scour	2126.0	9435.0	0.0	14.0	11575.0	0.1836717062634989	0.8151187904967603	0.0012095032397408207
scoured	7718.0	2522.0	0.0	0.0	10240.0	0.7537109375	0.2462890625	0.0
scourge	1386.0	5741.0	0.0	47.0	7174.0	0.19319765821020352	0.8002509060496237	0.006551435740172846
scourged	16878.0	2770.0	0.0	15.0	19663.0	0.8583634236891624	0.14087372221939684	0.0007628540914407771
scourging	5581.0	1662.0	0.0	12.0	7255.0	0.7692625775327361	0.22908339076498965	0.0016540317022742937
scouring	15752.0	7664.0	0.0	0.0	23416.0	0.6727024256918347	0.32729757430816536	0.0
scout	1231.0	1471.0	0.0	0.0	2702.0	0.45558845299777945	0.5444115470022206	0.0
scouted	1689.0	924.0	0.0	0.0	2613.0	0.6463834672789897	0.35361653272101035	0.0
scouting	36766.0	1977.0	0.0	0.0	38743.0	0.9489714270965077	0.05102857290349224	0.0
scowled	5353.0	51.0	0.0	0.0	5404.0	0.9905625462620281	0.009437453737971873	0.0
scowling	21619.0	520.0	0.0	0.0	22139.0	0.9765120375807399	0.023487962419260128	0.0
scrambled	21849.0	3321.0	0.0	0.0	25170.0	0.8680572109654351	0.13194278903456497	0.0
scrambling	21067.0	2561.0	0.0	10.0	23638.0	0.8912344529994077	0.10834249936542854	0.00042304763516371943
scrap	521.0	1527.0	0.0	0.0	2048.0	0.25439453125	0.74560546875	0.0
scrape	6202.0	7414.0	0.0	25.0	13641.0	0.45465874935855144	0.5435085404295873	0.0018327102118613004
scraped	24063.0	2838.0	0.0	27.0	26928.0	0.8936051693404634	0.1053921568627451	0.001002673796791444
scraping	40459.0	10466.0	0.0	12.0	50937.0	0.7942949133243026	0.20546950154111943	0.00023558513457800812
scrapped	6338.0	70.0	0.0	0.0	6408.0	0.9890761548064919	0.010923845193508116	0.0
scrapping	2249.0	511.0	0.0	0.0	2760.0	0.8148550724637681	0.18514492753623188	0.0
scratch	12380.0	16719.0	0.0	0.0	29099.0	0.42544417333929	0.57455582666071	0.0
scratched	31880.0	11881.0	0.0	22.0	43783.0	0.7281364913322522	0.2713610305369664	0.0005024781307813535
scratching	42794.0	18814.0	0.0	13.0	61621.0	0.6944710407166388	0.3053179922429042	0.00021096704045698707
scrawled	4581.0	467.0	0.0	0.0	5048.0	0.9074881141045958	0.09251188589540411	0.0
scream	37109.0	1041.0	0.0	0.0	38150.0	0.9727129750982962	0.027287024901703802	0.0
screamed	38903.0	1250.0	0.0	41.0	40194.0	0.9678807782256058	0.031099169030203513	0.0010200527441906753
screaming	127941.0	5188.0	0.0	16.0	133145.0	0.9609147921439033	0.03896503811633933	0.00012016973975740734
screams	2117.0	100.0	0.0	0.0	2217.0	0.95489400090212	0.04510599909788002	0.0
screeching	16260.0	628.0	0.0	0.0	16888.0	0.9628138323069635	0.037186167693036475	0.0
screen	4509.0	16482.0	0.0	0.0	20991.0	0.21480634557667572	0.7851936544233242	0.0
screened	16947.0	2267.0	0.0	0.0	19214.0	0.8820131154366607	0.11798688456333924	0.0
screening	57394.0	13947.0	0.0	0.0	71341.0	0.8045023198441289	0.1954976801558711	0.0
screwed	18737.0	2576.0	11.0	0.0	21324.0	0.8786812980679047	0.12080285124742075	0.0
screwing	5401.0	4617.0	0.0	0.0	10018.0	0.5391295667797964	0.46087043322020366	0.0
scribble	2515.0	1407.0	0.0	12.0	3934.0	0.6392984239959328	0.35765124555160144	0.003050330452465684
scribbled	4580.0	1493.0	0.0	0.0	6073.0	0.7541577474065536	0.24584225259344641	0.0
scribbling	11592.0	1803.0	0.0	12.0	13407.0	0.8646229581561871	0.13448198702170508	0.0008950548221078541
scribed	2489.0	25.0	0.0	0.0	2514.0	0.9900556881463802	0.00994431185361973	0.0
scripture	2299.0	1649.0	0.0	0.0	3948.0	0.5823201621073961	0.4176798378926038	0.0
scrolling	2370.0	118.0	0.0	0.0	2488.0	0.952572347266881	0.04742765273311897	0.0
scrub	2262.0	3129.0	0.0	13.0	5404.0	0.4185788304959289	0.5790155440414507	0.0024056254626202813
scrubbed	6333.0	1184.0	0.0	23.0	7540.0	0.839920424403183	0.1570291777188329	0.003050397877984085
scrubbing	15445.0	4456.0	0.0	0.0	19901.0	0.7760916536857444	0.22390834631425557	0.0
scruple	8191.0	1235.0	0.0	12.0	9438.0	0.8678745496927315	0.13085399449035812	0.0012714558169103624
scrupled	4242.0	323.0	0.0	0.0	4565.0	0.9292442497261775	0.07075575027382257	0.0
scrutinising	2064.0	594.0	0.0	0.0	2658.0	0.7765237020316027	0.2234762979683973	0.0
scrutinize	2784.0	5014.0	0.0	10.0	7808.0	0.35655737704918034	0.6421618852459017	0.0012807377049180327
scrutinized	7579.0	1668.0	0.0	0.0	9247.0	0.8196171731372337	0.1803828268627663	0.0
scrutinizing	9301.0	3349.0	0.0	0.0	12650.0	0.7352569169960474	0.26474308300395255	0.0
scudding	5346.0	347.0	0.0	0.0	5693.0	0.9390479536272616	0.060952046372738454	0.0
scuffling	3494.0	146.0	0.0	0.0	3640.0	0.9598901098901099	0.04010989010989011	0.0
